broker,account,contract,exchange,volume,price,direction,offset,date,time
9999,******,i1709,DCE,1,483.50,0,1,20170420,09:18:52
9999,******,rb1710,SHFE,2,2939.00,0,4,20170421,09:13:15
9999,******,rb1710,SHFE,4,2966.00,0,0,20170421,13:56:46
9999,******,rb1710,SHFE,4,2966.00,0,4,20170421,13:56:46
9999,******,hc1710,SHFE,4,2990.00,0,0,20170421,13:32:00
9999,******,hc1710,SHFE,2,2990.00,0,4,20170421,13:32:00
9999,******,hc1710,SHFE,2,2990.00,0,4,20170421,13:32:00
9999,******,hc1710,SHFE,4,2985.00,0,0,20170421,13:30:50
9999,******,hc1710,SHFE,2,2985.00,0,4,20170421,13:30:50
9999,******,hc1710,SHFE,2,2984.00,0,4,20170421,13:30:50
9999,******,rb1710,SHFE,3,2939.00,0,0,20170421,09:13:15
9999,******,rb1710,SHFE,1,2939.00,0,0,20170421,09:13:15
9999,******,rb1710,SHFE,1,2939.00,0,4,20170421,09:13:15
9999,******,rb1710,SHFE,3,2939.00,0,4,20170421,09:13:15
9999,******,rb1710,SHFE,4,2939.00,0,0,20170421,09:13:15
9999,******,rb1710,SHFE,2,2939.00,0,0,20170421,09:13:15
9999,******,rb1710,SHFE,1,2939.00,0,0,20170421,09:13:15
9999,******,rb1710,SHFE,1,2939.00,0,0,20170421,09:13:15
9999,******,rb1710,SHFE,1,2939.00,0,0,20170421,09:13:15
9999,******,rb1710,SHFE,1,2939.00,0,0,20170421,09:13:15
9999,******,rb1710,SHFE,3,2939.00,0,4,20170421,09:13:15
9999,******,rb1710,SHFE,3,2939.00,0,4,20170421,09:13:15
9999,******,rb1710,SHFE,1,2939.00,0,4,20170421,09:13:15
9999,******,rb1710,SHFE,1,2939.00,0,4,20170421,09:13:15
9999,******,hc1710,SHFE,4,2894.00,1,4,20170424,09:05:00
9999,******,FG709,CZCE,4,1306.00,0,0,20170424,14:58:26
9999,******,FG709,CZCE,1,1306.00,0,1,20170424,14:58:26
9999,******,FG709,CZCE,1,1306.00,0,1,20170424,14:58:26
9999,******,FG709,CZCE,1,1306.00,0,1,20170424,14:58:26
9999,******,FG709,CZCE,1,1306.00,0,1,20170424,14:58:26
9999,******,ru1709,SHFE,1,14810.00,0,0,20170424,14:40:24
9999,******,ru1709,SHFE,1,14810.00,0,4,20170424,14:40:24
9999,******,rb1710,SHFE,10,2901.00,0,0,20170424,14:40:09
9999,******,rb1710,SHFE,10,2901.00,0,3,20170424,14:40:09
9999,******,hc1710,SHFE,4,2925.00,0,0,20170424,13:57:02
9999,******,hc1710,SHFE,4,2925.00,0,3,20170424,13:57:02
9999,******,IC1705,CFFEX,1,6216.20,1,0,20170424,09:35:02
9999,******,rb1710,SHFE,10,2872.00,1,0,20170424,09:05:01
9999,******,rb1710,SHFE,10,2872.00,1,4,20170424,09:05:01
9999,******,hc1710,SHFE,4,2894.00,1,0,20170424,09:05:00
9999,******,pp1709,DCE,4,7630.00,0,1,20170425,10:34:01
9999,******,pp1709,DCE,4,7630.00,0,0,20170425,10:34:01
9999,******,ru1709,SHFE,1,14380.00,1,4,20170427,09:59:41
9999,******,pp1709,DCE,1,7749.00,0,0,20170427,14:30:25
9999,******,pp1709,DCE,1,7749.00,0,0,20170427,14:30:25
9999,******,pp1709,DCE,2,7749.00,0,0,20170427,14:30:25
9999,******,pp1709,DCE,3,7748.00,0,1,20170427,14:30:25
9999,******,pp1709,DCE,1,7748.00,0,1,20170427,14:30:25
9999,******,ru1709,SHFE,1,14380.00,1,0,20170427,09:59:41
9999,******,l1709,DCE,4,8740.00,0,1,20170428,09:05:02
9999,******,bu1706,SHFE,4,2546.00,0,4,20170428,14:50:01
9999,******,rb1710,SHFE,3,3080.00,0,0,20170428,09:14:23
9999,******,rb1710,SHFE,3,3080.00,0,4,20170428,09:14:23
9999,******,hc1710,SHFE,3,3119.00,0,0,20170428,09:09:27
9999,******,hc1710,SHFE,2,3119.00,0,4,20170428,09:09:27
9999,******,hc1710,SHFE,1,3119.00,0,4,20170428,09:09:27
9999,******,l1709,DCE,4,8740.00,0,0,20170428,09:05:02
9999,******,l1709,DCE,3,8740.00,0,1,20170428,09:05:02
9999,******,l1709,DCE,1,8740.00,0,1,20170428,09:05:02
9999,******,l1709,DCE,1,8740.00,0,0,20170428,09:05:02
9999,******,l1709,DCE,3,8740.00,0,0,20170428,09:05:02
9999,******,i1709,DCE,4,533.50,0,1,20170502,09:00:00
9999,******,c1709,DCE,1,1650.00,0,0,20170502,11:24:56
9999,******,c1709,DCE,1,1650.00,0,0,20170502,11:24:56
9999,******,c1709,DCE,6,1650.00,0,0,20170502,11:24:56
9999,******,c1709,DCE,8,1650.00,0,1,20170502,11:24:56
9999,******,rb1710,SHFE,1,3135.00,1,0,20170502,10:35:54
9999,******,rb1710,SHFE,9,3135.00,1,0,20170502,10:35:54
9999,******,rb1710,SHFE,10,3135.00,1,4,20170502,10:35:54
9999,******,hc1710,SHFE,4,3169.00,1,0,20170502,09:57:05
9999,******,hc1710,SHFE,4,3169.00,1,4,20170502,09:57:05
9999,******,IC1705,CFFEX,1,6171.60,1,0,20170502,09:37:53
9999,******,IC1705,CFFEX,1,6171.60,1,0,20170502,09:37:53
9999,******,IC1705,CFFEX,1,6184.60,0,0,20170502,09:35:00
9999,******,IC1705,CFFEX,1,6184.60,0,1,20170502,09:35:00
9999,******,l1709,DCE,4,8870.00,0,0,20170502,09:19:44
9999,******,l1709,DCE,2,8870.00,0,1,20170502,09:19:44
9999,******,l1709,DCE,1,8870.00,0,1,20170502,09:19:44
9999,******,l1709,DCE,1,8870.00,0,1,20170502,09:19:44
9999,******,ru1709,SHFE,1,14925.00,0,0,20170502,09:06:01
9999,******,ru1709,SHFE,1,14925.00,0,4,20170502,09:06:01
9999,******,pp1709,DCE,4,7723.00,1,0,20170502,09:05:01
9999,******,pp1709,DCE,4,7723.00,1,1,20170502,09:05:01
9999,******,l1709,DCE,1,8790.00,1,0,20170502,09:05:00
9999,******,l1709,DCE,1,8790.00,1,0,20170502,09:05:00
9999,******,l1709,DCE,1,8790.00,1,0,20170502,09:05:00
9999,******,l1709,DCE,1,8790.00,1,0,20170502,09:05:00
9999,******,l1709,DCE,4,8790.00,1,1,20170502,09:05:00
9999,******,i1709,DCE,4,533.50,0,0,20170502,09:00:00
9999,******,IC1705,CFFEX,1,6189.00,0,1,20170503,09:44:17
9999,******,IC1705,CFFEX,1,6141.20,1,0,20170503,14:12:01
9999,******,IC1705,CFFEX,1,6141.20,1,1,20170503,14:12:01
9999,******,IC1705,CFFEX,1,6189.00,0,1,20170503,09:44:17
9999,******,pp1709,DCE,2,7649.00,1,1,20170504,09:05:00
9999,******,IC1705,CFFEX,1,6122.20,1,0,20170504,14:56:45
9999,******,IC1705,CFFEX,1,6123.00,1,0,20170504,14:56:44
9999,******,bu1709,SHFE,1,2494.00,1,0,20170504,14:39:17
9999,******,bu1709,SHFE,2,2494.00,1,0,20170504,14:39:17
9999,******,bu1709,SHFE,1,2494.00,1,0,20170504,14:39:17
9999,******,l1709,DCE,4,8655.00,1,0,20170504,14:29:03
9999,******,l1709,DCE,4,8655.00,1,1,20170504,14:29:03
9999,******,l1709,DCE,4,8660.00,1,0,20170504,14:27:52
9999,******,l1709,DCE,4,8660.00,1,1,20170504,14:27:52
9999,******,rb1710,SHFE,4,2995.00,1,0,20170504,13:51:48
9999,******,rb1710,SHFE,4,2995.00,1,4,20170504,13:51:48
9999,******,IC1705,CFFEX,1,6207.40,0,0,20170504,13:18:02
9999,******,IC1705,CFFEX,1,6207.00,0,1,20170504,13:18:02
9999,******,ru1709,SHFE,1,14230.00,1,0,20170504,09:36:28
9999,******,ru1709,SHFE,1,14230.00,1,4,20170504,09:36:28
9999,******,rb1710,SHFE,4,3002.00,1,0,20170504,09:09:03
9999,******,rb1710,SHFE,1,3002.00,1,4,20170504,09:09:03
9999,******,rb1710,SHFE,2,3002.00,1,4,20170504,09:09:03
9999,******,rb1710,SHFE,1,3002.00,1,4,20170504,09:09:03
9999,******,pp1709,DCE,4,7643.00,1,0,20170504,09:05:00
9999,******,hc1710,SHFE,4,2988.00,1,0,20170504,09:05:00
9999,******,hc1710,SHFE,3,2988.00,1,4,20170504,09:05:00
9999,******,hc1710,SHFE,1,2988.00,1,4,20170504,09:05:00
9999,******,pp1709,DCE,2,7643.00,1,1,20170504,09:05:00
9999,******,i1709,DCE,4,462.00,1,1,20170505,09:18:57
9999,******,i1709,DCE,4,462.00,1,0,20170505,09:18:57
9999,******,l1709,DCE,1,8875.00,0,1,20170508,09:05:00
9999,******,rb1710,SHFE,10,3025.00,0,0,20170508,14:00:09
9999,******,rb1710,SHFE,10,3025.00,0,3,20170508,14:00:09
9999,******,a1709,DCE,8,3856.00,0,0,20170508,13:43:50
9999,******,a1709,DCE,1,3856.00,0,1,20170508,13:43:50
9999,******,a1709,DCE,7,3856.00,0,1,20170508,13:43:50
9999,******,l1709,DCE,4,8815.00,1,0,20170508,09:12:31
9999,******,l1709,DCE,4,8815.00,1,1,20170508,09:12:31
9999,******,ru1709,SHFE,1,13840.00,1,0,20170508,09:10:00
9999,******,ru1709,SHFE,1,13840.00,1,3,20170508,09:10:00
9999,******,rb1710,SHFE,8,3005.00,1,0,20170508,09:09:24
9999,******,rb1710,SHFE,1,3005.00,1,0,20170508,09:09:24
9999,******,rb1710,SHFE,1,3005.00,1,0,20170508,09:09:24
9999,******,rb1710,SHFE,10,3005.00,1,3,20170508,09:09:24
9999,******,ru1709,SHFE,1,13930.00,0,0,20170508,09:05:14
9999,******,ru1709,SHFE,1,13930.00,0,4,20170508,09:05:14
9999,******,rb1710,SHFE,10,3024.00,0,0,20170508,09:05:00
9999,******,rb1710,SHFE,10,3024.00,0,4,20170508,09:05:00
9999,******,l1709,DCE,1,8875.00,0,0,20170508,09:05:00
9999,******,l1709,DCE,1,8875.00,0,0,20170508,09:05:00
9999,******,l1709,DCE,1,8875.00,0,0,20170508,09:05:00
9999,******,l1709,DCE,1,8875.00,0,0,20170508,09:05:00
9999,******,l1709,DCE,1,8875.00,0,1,20170508,09:05:00
9999,******,l1709,DCE,1,8875.00,0,1,20170508,09:05:00
9999,******,l1709,DCE,1,8875.00,0,1,20170508,09:05:00
9999,******,rb1710,SHFE,4,3058.00,0,4,20170510,09:43:12
9999,******,CF709,CZCE,2,15455.00,1,0,20170510,13:57:32
9999,******,CF709,CZCE,2,15455.00,1,1,20170510,13:57:32
9999,******,rb1710,SHFE,2,3058.00,0,0,20170510,09:43:12
9999,******,rb1710,SHFE,1,3058.00,0,0,20170510,09:43:12
9999,******,rb1710,SHFE,1,3058.00,0,0,20170510,09:43:12
9999,******,rb1710,SHFE,4,2979.00,1,4,20170512,13:33:34
9999,******,RM709,CZCE,4,2389.00,1,0,20170512,14:34:37
9999,******,RM709,CZCE,1,2389.00,1,1,20170512,14:34:37
9999,******,RM709,CZCE,1,2389.00,1,1,20170512,14:34:37
9999,******,RM709,CZCE,1,2389.00,1,1,20170512,14:34:37
9999,******,RM709,CZCE,1,2389.00,1,1,20170512,14:34:37
9999,******,rb1710,SHFE,4,2979.00,1,0,20170512,13:33:34
9999,******,CF709,CZCE,1,16220.00,0,1,20170515,09:00:01
9999,******,pp1709,DCE,4,7628.00,0,0,20170515,11:22:56
9999,******,pp1709,DCE,1,7628.00,0,1,20170515,11:22:56
9999,******,pp1709,DCE,3,7628.00,0,1,20170515,11:22:56
9999,******,pp1709,DCE,4,7628.00,0,0,20170515,11:22:56
9999,******,pp1709,DCE,1,7628.00,0,1,20170515,11:22:56
9999,******,pp1709,DCE,2,7628.00,0,1,20170515,11:22:56
9999,******,pp1709,DCE,1,7628.00,0,1,20170515,11:22:56
9999,******,l1709,DCE,4,8890.00,0,0,20170515,11:20:46
9999,******,l1709,DCE,4,8890.00,0,1,20170515,11:20:46
9999,******,rb1710,SHFE,4,2981.00,1,0,20170515,11:16:35
9999,******,rb1710,SHFE,1,2981.00,1,0,20170515,11:16:35
9999,******,rb1710,SHFE,1,2981.00,1,0,20170515,11:16:35
9999,******,rb1710,SHFE,4,2981.00,1,0,20170515,11:16:35
9999,******,rb1710,SHFE,10,2981.00,1,4,20170515,11:16:35
9999,******,IC1705,CFFEX,2,5899.80,0,1,20170515,09:35:00
9999,******,l1709,DCE,4,8850.00,1,0,20170515,09:10:39
9999,******,l1709,DCE,4,8850.00,1,1,20170515,09:10:39
9999,******,l1709,DCE,4,8895.00,0,0,20170515,09:05:01
9999,******,l1709,DCE,4,8895.00,0,1,20170515,09:05:01
9999,******,l1709,DCE,4,8895.00,0,0,20170515,09:05:00
9999,******,l1709,DCE,4,8895.00,0,1,20170515,09:05:00
9999,******,ru1709,SHFE,1,13790.00,0,0,20170515,09:05:00
9999,******,ru1709,SHFE,1,13785.00,0,4,20170515,09:05:00
9999,******,m1709,DCE,1,2788.00,1,0,20170515,09:00:46
9999,******,m1709,DCE,3,2788.00,1,0,20170515,09:00:46
9999,******,m1709,DCE,2,2788.00,1,1,20170515,09:00:46
9999,******,m1709,DCE,1,2788.00,1,1,20170515,09:00:46
9999,******,m1709,DCE,1,2788.00,1,1,20170515,09:00:46
9999,******,CF709,CZCE,2,16220.00,0,0,20170515,09:00:01
9999,******,CF709,CZCE,1,16220.00,0,1,20170515,09:00:01
9999,******,l1709,DCE,1,9060.00,0,1,20170516,09:13:13
9999,******,IC1705,CFFEX,1,5915.00,0,0,20170516,13:00:01
9999,******,IC1705,CFFEX,1,5914.80,0,0,20170516,13:00:01
9999,******,IC1705,CFFEX,1,5830.00,1,0,20170516,09:35:06
9999,******,IC1705,CFFEX,1,5830.00,1,1,20170516,09:35:06
9999,******,l1709,DCE,2,9060.00,0,0,20170516,09:13:13
9999,******,l1709,DCE,1,9060.00,0,1,20170516,09:13:13
9999,******,hc1710,SHFE,3,2992.00,0,4,20170517,09:05:01
9999,******,IC1705,CFFEX,1,6019.80,1,1,20170517,14:50:00
9999,******,cs1709,DCE,30,1937.00,1,1,20170517,11:21:19
9999,******,SR709,CZCE,1,6730.00,0,1,20170517,11:19:19
9999,******,SR709,CZCE,2,6730.00,0,1,20170517,11:19:19
9999,******,SR709,CZCE,1,6730.00,0,1,20170517,11:19:19
9999,******,SR709,CZCE,1,6730.00,0,1,20170517,11:19:19
9999,******,SR709,CZCE,4,6730.00,0,1,20170517,11:19:19
9999,******,SR709,CZCE,1,6730.00,0,1,20170517,11:19:19
9999,******,rb1710,SHFE,4,3081.00,0,0,20170517,10:14:28
9999,******,rb1710,SHFE,4,3082.00,0,4,20170517,10:14:28
9999,******,rb1710,SHFE,4,3074.00,0,0,20170517,09:26:44
9999,******,rb1710,SHFE,4,3074.00,0,4,20170517,09:26:44
9999,******,rb1710,SHFE,10,3062.00,0,0,20170517,09:15:11
9999,******,rb1710,SHFE,1,3062.00,0,4,20170517,09:15:11
9999,******,rb1710,SHFE,1,3062.00,0,4,20170517,09:15:11
9999,******,rb1710,SHFE,1,3062.00,0,4,20170517,09:15:11
9999,******,rb1710,SHFE,1,3062.00,0,4,20170517,09:15:11
9999,******,rb1710,SHFE,1,3062.00,0,4,20170517,09:15:11
9999,******,rb1710,SHFE,1,3062.00,0,4,20170517,09:15:11
9999,******,rb1710,SHFE,1,3062.00,0,4,20170517,09:15:11
9999,******,rb1710,SHFE,1,3062.00,0,4,20170517,09:15:11
9999,******,rb1710,SHFE,2,3062.00,0,4,20170517,09:15:11
9999,******,hc1710,SHFE,4,2993.00,0,0,20170517,09:05:01
9999,******,hc1710,SHFE,1,2992.00,0,4,20170517,09:05:01
9999,******,hc1710,SHFE,3,2992.00,0,4,20170517,09:05:01
9999,******,hc1710,SHFE,4,2992.00,0,0,20170517,09:05:01
9999,******,hc1710,SHFE,1,2992.00,0,4,20170517,09:05:01
9999,******,ru1709,SHFE,1,13530.00,1,4,20170518,09:05:03
9999,******,IC1705,CFFEX,1,5980.80,1,1,20170518,09:29:00
9999,******,IC1705,CFFEX,1,5980.80,0,1,20170518,09:29:00
9999,******,ru1709,SHFE,1,13530.00,1,0,20170518,09:05:03
9999,******,pp1709,DCE,2,7935.00,0,1,20170519,09:00:00
9999,******,a1709,DCE,8,3752.00,1,0,20170519,09:00:03
9999,******,a1709,DCE,6,3752.00,1,1,20170519,09:00:03
9999,******,a1709,DCE,2,3752.00,1,1,20170519,09:00:03
9999,******,pp1709,DCE,2,7935.00,0,0,20170519,09:00:00
9999,******,l1709,DCE,2,9345.00,1,1,20170522,09:05:01
9999,******,rb1710,SHFE,10,3318.00,1,0,20170522,11:23:56
9999,******,rb1710,SHFE,7,3319.00,1,4,20170522,11:23:56
9999,******,rb1710,SHFE,1,3319.00,1,4,20170522,11:23:56
9999,******,rb1710,SHFE,1,3319.00,1,4,20170522,11:23:56
9999,******,rb1710,SHFE,1,3319.00,1,4,20170522,11:23:56
9999,******,IC1706,CFFEX,2,5876.00,1,0,20170522,11:04:37
9999,******,ru1709,SHFE,1,14075.00,1,0,20170522,10:47:42
9999,******,ru1709,SHFE,1,14075.00,1,3,20170522,10:47:42
9999,******,IC1706,CFFEX,1,5925.00,0,0,20170522,09:43:32
9999,******,IC1706,CFFEX,1,5924.60,0,0,20170522,09:43:32
9999,******,IC1706,CFFEX,1,5902.40,1,0,20170522,09:35:02
9999,******,c1709,DCE,8,1617.00,1,0,20170522,09:26:19
9999,******,c1709,DCE,4,1617.00,1,1,20170522,09:26:19
9999,******,c1709,DCE,4,1617.00,1,1,20170522,09:26:19
9999,******,ru1709,SHFE,1,14230.00,0,0,20170522,09:10:50
9999,******,ru1709,SHFE,1,14230.00,0,4,20170522,09:10:50
9999,******,pp1709,DCE,3,8100.00,1,0,20170522,09:05:16
9999,******,pp1709,DCE,1,8100.00,1,0,20170522,09:05:16
9999,******,pp1709,DCE,4,8100.00,1,1,20170522,09:05:16
9999,******,l1709,DCE,4,9340.00,1,0,20170522,09:05:01
9999,******,l1709,DCE,1,9345.00,1,1,20170522,09:05:01
9999,******,l1709,DCE,1,9345.00,1,1,20170522,09:05:01
9999,******,hc1710,SHFE,4,3154.00,1,4,20170523,09:06:53
9999,******,ru1709,SHFE,1,14285.00,0,0,20170523,09:36:14
9999,******,ru1709,SHFE,1,14285.00,0,4,20170523,09:36:14
9999,******,hc1710,SHFE,1,3153.00,1,0,20170523,09:06:53
9999,******,hc1710,SHFE,2,3153.00,1,0,20170523,09:06:53
9999,******,hc1710,SHFE,1,3153.00,1,0,20170523,09:06:53
9999,******,rb1710,SHFE,4,3268.00,1,4,20170524,10:12:05
9999,******,a1709,DCE,5,3875.00,0,0,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,0,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,0,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,0,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,1,20170524,13:54:21
9999,******,a1709,DCE,5,3875.00,0,1,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,1,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,1,20170524,13:54:21
9999,******,ru1709,SHFE,1,13745.00,1,0,20170524,11:08:48
9999,******,ru1709,SHFE,1,13750.00,1,4,20170524,11:08:48
9999,******,l1709,DCE,4,9155.00,1,0,20170524,11:00:00
9999,******,l1709,DCE,4,9155.00,1,1,20170524,11:00:00
9999,******,rb1710,SHFE,4,3268.00,1,0,20170524,10:12:05
9999,******,rb1710,SHFE,1,3293.00,0,4,20170525,11:00:01
9999,******,pp1709,DCE,4,8177.00,0,0,20170525,13:57:56
9999,******,pp1709,DCE,4,8176.00,0,1,20170525,13:57:56
9999,******,rb1710,SHFE,1,3294.00,0,0,20170525,11:00:01
9999,******,rb1710,SHFE,1,3294.00,0,0,20170525,11:00:01
9999,******,rb1710,SHFE,1,3294.00,0,0,20170525,11:00:01
9999,******,rb1710,SHFE,1,3294.00,0,0,20170525,11:00:01
9999,******,rb1710,SHFE,2,3293.00,0,4,20170525,11:00:01
9999,******,rb1710,SHFE,1,3293.00,0,4,20170525,11:00:01
9999,******,rb1710,SHFE,4,3203.00,1,4,20170526,09:05:00
9999,******,hc1710,SHFE,3,3092.00,1,0,20170526,09:45:08
9999,******,hc1710,SHFE,1,3092.00,1,0,20170526,09:45:08
9999,******,hc1710,SHFE,4,3092.00,1,4,20170526,09:45:08
9999,******,rb1710,SHFE,4,3203.00,1,0,20170526,09:05:00
9999,******,l1709,DCE,4,9200.00,0,1,20170531,09:05:00
9999,******,l1709,DCE,4,9095.00,1,0,20170531,14:19:27
9999,******,l1709,DCE,4,9095.00,1,1,20170531,14:19:27
9999,******,a1709,DCE,6,3746.00,1,0,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,0,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,0,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,l1709,DCE,4,9230.00,0,0,20170531,11:15:05
9999,******,l1709,DCE,4,9230.00,0,1,20170531,11:15:05
9999,******,pp1709,DCE,4,7902.00,1,0,20170531,10:35:50
9999,******,pp1709,DCE,1,7902.00,1,1,20170531,10:35:50
9999,******,pp1709,DCE,3,7904.00,1,1,20170531,10:35:50
9999,******,ru1709,SHFE,1,13275.00,1,0,20170531,10:12:55
9999,******,ru1709,SHFE,1,13275.00,1,3,20170531,10:12:55
9999,******,rb1710,SHFE,4,3222.00,1,0,20170531,09:28:37
9999,******,rb1710,SHFE,4,3222.00,1,4,20170531,09:28:37
9999,******,hc1710,SHFE,4,3118.00,1,0,20170531,09:19:11
9999,******,hc1710,SHFE,4,3118.00,1,3,20170531,09:19:11
9999,******,rb1710,SHFE,7,3223.00,1,0,20170531,09:19:07
9999,******,rb1710,SHFE,3,3223.00,1,0,20170531,09:19:07
9999,******,rb1710,SHFE,2,3223.00,1,3,20170531,09:19:07
9999,******,rb1710,SHFE,8,3223.00,1,3,20170531,09:19:07
9999,******,l1709,DCE,4,9150.00,1,0,20170531,09:18:10
9999,******,l1709,DCE,4,9150.00,1,1,20170531,09:18:10
9999,******,pp1709,DCE,4,8030.00,1,0,20170531,09:16:04
9999,******,pp1709,DCE,1,8030.00,1,1,20170531,09:16:04
9999,******,pp1709,DCE,3,8030.00,1,1,20170531,09:16:04
9999,******,rb1710,SHFE,10,3257.00,0,0,20170531,09:07:25
9999,******,rb1710,SHFE,10,3257.00,0,4,20170531,09:07:25
9999,******,hc1710,SHFE,4,3146.00,0,0,20170531,09:06:18
9999,******,hc1710,SHFE,1,3145.00,0,4,20170531,09:06:18
9999,******,hc1710,SHFE,3,3145.00,0,4,20170531,09:06:18
9999,******,ru1709,SHFE,1,13560.00,0,0,20170531,09:05:01
9999,******,ru1709,SHFE,1,13560.00,0,4,20170531,09:05:01
9999,******,l1709,DCE,1,9200.00,0,0,20170531,09:05:00
9999,******,l1709,DCE,3,9200.00,0,0,20170531,09:05:00
9999,******,l1709,DCE,4,9230.00,0,1,20170601,13:54:47
9999,******,CF709,CZCE,2,15385.00,1,0,20170601,14:06:53
9999,******,CF709,CZCE,1,15385.00,1,1,20170601,14:06:53
9999,******,CF709,CZCE,1,15385.00,1,1,20170601,14:06:53
9999,******,l1709,DCE,4,9230.00,0,0,20170601,13:54:47
9999,******,l1709,DCE,4,8990.00,1,1,20170602,14:00:00
9999,******,l1709,DCE,4,8985.00,1,0,20170602,14:00:00
